Zeit [in ms],Temp1 [in °C],PWM [0-255],Info
500.0,21.75,0.0, 
750.0,22.25,0.0, 
1001.0,21.75,0.0, 
1252.0,22.25,0.0, 
1503.0,22.25,0.0, 
1754.0,21.75,0.0, 
2006.0,21.75,0.0, 
2257.0,22.0,0.0, 
2508.0,22.5,0.0, 
2759.0,22.0,0.0, 
3010.0,22.5,0.0, 
3261.0,21.75,0.0, 
3512.0,22.25,0.0, 
3763.0,22.5,0.0, 
4014.0,22.25,0.0, 
4265.0,22.25,0.0, 
4516.0,22.25,0.0, 
4767.0,22.0,0.0, 
5018.0,22.25,0.0, 
5269.0,22.25,0.0, 
5520.0,22.25,0.0, 
5771.0,21.75,0.0, 
6022.0,22.25,0.0, 
6273.0,22.25,0.0, 
6524.0,22.5,0.0, 
6775.0,22.0,0.0, 
7026.0,22.25,0.0, 
7277.0,22.25,0.0, 
7528.0,22.0,0.0, 
7779.0,22.25,0.0, 
8030.0,21.5,0.0, 
8281.0,21.75,0.0, 
8532.0,22.5,0.0, 
8783.0,22.25,0.0, 
9034.0,22.25,0.0, 
9285.0,22.25,0.0, 
9536.0,22.25,0.0, 
9787.0,22.0,0.0, 
10038.0,21.75,0.0, 
10289.0,22.25,0.0, 
10540.0,22.0,0.0, 
10791.0,22.0,0.0, 
11042.0,22.5,0.0, 
11293.0,22.25,0.0, 
11544.0,22.25,0.0, 
11795.0,22.25,0.0, 
12046.0,22.25,0.0, 
12297.0,22.25,0.0, 
12548.0,22.5,0.0, 
12800.0,22.0,0.0, 
13051.0,22.0,0.0, 
13302.0,22.25,0.0, 
13553.0,22.25,0.0, 
13804.0,22.25,0.0, 
14055.0,22.5,0.0, 
14306.0,22.25,0.0, 
14557.0,22.5,0.0, 
14808.0,22.25,0.0, 
15059.0,22.25,0.0, 
15310.0,22.25,0.0, 
15561.0,22.25,0.0, 
15812.0,22.25,0.0, 
16063.0,22.25,0.0, 
16314.0,22.0,0.0, 
16565.0,22.25,0.0, 
16816.0,22.25,0.0, 
17067.0,22.5,0.0, 
17318.0,22.5,0.0, 
17569.0,22.25,0.0, 
17820.0,22.25,0.0, 
18071.0,22.25,0.0, 
18322.0,22.5,0.0, 
18573.0,22.75,0.0, 
18824.0,22.25,0.0, 
19075.0,22.0,0.0, 
19326.0,22.25,0.0, 
19577.0,22.25,0.0, 
19828.0,22.0,0.0, 
20079.0,22.25,0.0, 
20330.0,22.0,0.0, 
20581.0,22.0,0.0, 
20832.0,22.25,0.0, 
21083.0,22.25,0.0, 
21334.0,22.25,0.0, 
21585.0,21.75,0.0, 
21836.0,22.5,0.0, 
22087.0,22.0,0.0, 
22338.0,22.5,0.0, 
22589.0,22.25,0.0, 
22840.0,22.5,0.0, 
23091.0,22.25,0.0, 
23342.0,21.75,0.0, 
23593.0,22.0,0.0, 
23844.0,22.25,0.0, 
24095.0,22.5,0.0, 
24346.0,22.25,0.0, 
24597.0,22.5,0.0, 
24848.0,22.25,0.0, 
25099.0,22.25,0.0, 
25350.0,22.0,0.0, 
25601.0,22.25,0.0, 
25852.0,22.0,0.0, 
26103.0,22.0,0.0, 
26354.0,22.25,0.0, 
26605.0,22.25,0.0, 
26856.0,22.0,0.0, 
27107.0,22.25,0.0, 
27358.0,22.25,0.0, 
27609.0,22.25,0.0, 
27860.0,22.25,0.0, 
28111.0,22.25,0.0, 
28362.0,22.25,0.0, 
28613.0,22.25,0.0, 
28864.0,22.5,0.0, 
29115.0,22.5,0.0, 
29366.0,22.0,0.0, 
29617.0,22.25,0.0, 
29868.0,22.0,0.0, 
30119.0,22.25,0.0, 
30370.0,22.25,0.0, 
30621.0,22.25,0.0, 
30872.0,22.25,0.0, 
31123.0,22.0,0.0, 
31374.0,22.25,0.0, 
31625.0,22.25,0.0, 
31876.0,22.25,0.0, 
32128.0,22.0,0.0, 
32379.0,22.0,0.0, 
32630.0,21.75,0.0, 
32881.0,22.25,0.0, 
33132.0,22.5,0.0, 
33383.0,22.0,0.0, 
33634.0,22.25,0.0, 
33885.0,22.5,0.0, 
34136.0,22.25,0.0, 
34387.0,22.25,0.0, 
34638.0,22.25,0.0, 
34889.0,22.0,0.0, 
35140.0,22.25,0.0, 
35391.0,21.75,0.0, 
35642.0,22.0,0.0, 
35893.0,22.25,0.0, 
36144.0,22.5,0.0, 
36395.0,22.25,0.0, 
36646.0,22.25,0.0, 
36897.0,22.25,0.0, 
37148.0,22.25,0.0, 
37399.0,22.25,0.0, 
37650.0,22.5,0.0, 
37901.0,22.25,0.0, 
38152.0,22.25,0.0, 
38403.0,22.25,0.0, 
38654.0,22.25,0.0, 
38905.0,22.25,0.0, 
39156.0,22.25,0.0, 
39407.0,22.25,0.0, 
39658.0,22.25,0.0, 
39909.0,22.25,0.0, 
40160.0,22.25,0.0, 
40411.0,22.5,0.0, 
40662.0,22.5,0.0, 
40913.0,22.25,0.0, 
41164.0,22.5,0.0, 
41415.0,22.0,0.0, 
41666.0,22.25,0.0, 
41917.0,22.25,0.0, 
42168.0,21.75,0.0, 
42419.0,22.5,0.0, 
42670.0,22.0,0.0, 
42921.0,22.5,0.0, 
43172.0,22.25,0.0, 
43423.0,22.75,0.0, 
43674.0,22.25,0.0, 
43925.0,22.25,0.0, 
44176.0,22.25,0.0, 
44427.0,22.25,0.0, 
44678.0,22.25,0.0, 
44929.0,22.5,0.0, 
45180.0,22.25,0.0, 
45431.0,22.25,0.0, 
45682.0,22.25,0.0, 
45933.0,22.0,0.0, 
46184.0,22.25,0.0, 
46435.0,22.25,0.0, 
46686.0,22.0,0.0, 
46937.0,22.25,0.0, 
47188.0,22.25,0.0, 
47439.0,22.25,0.0, 
47690.0,22.25,0.0, 
47941.0,22.5,0.0, 
48192.0,22.0,0.0, 
48443.0,22.25,0.0, 
48694.0,22.25,0.0, 
48945.0,21.75,0.0, 
49196.0,22.25,0.0, 
49447.0,22.25,0.0, 
49698.0,22.25,0.0, 
49949.0,22.25,0.0, 
50200.0,22.25,0.0, 
50451.0,22.25,0.0, 
50702.0,22.25,0.0, 
50953.0,22.25,0.0, 
51204.0,22.25,0.0, 
51456.0,22.5,0.0, 
51707.0,22.25,0.0, 
51958.0,22.0,0.0, 
52209.0,22.25,0.0, 
52460.0,22.5,0.0, 
52711.0,22.25,0.0, 
52962.0,22.0,0.0, 
53213.0,22.25,0.0, 
53464.0,22.0,0.0, 
53715.0,22.25,0.0, 
53966.0,22.25,0.0, 
54217.0,22.5,0.0, 
54468.0,22.25,0.0, 
54719.0,22.25,0.0, 
54970.0,22.0,0.0, 
55221.0,22.0,0.0, 
55472.0,22.0,0.0, 
55723.0,22.25,0.0, 
55974.0,22.0,0.0, 
56225.0,22.25,0.0, 
56476.0,22.25,0.0, 
56727.0,22.0,0.0, 
56978.0,22.5,0.0, 
57229.0,22.25,0.0, 
57480.0,22.5,0.0, 
57731.0,22.0,0.0, 
57982.0,21.5,0.0, 
58233.0,22.0,0.0, 
58484.0,22.25,0.0, 
58735.0,22.25,0.0, 
58986.0,22.0,0.0, 
59237.0,22.25,0.0, 
59488.0,22.25,0.0, 
59739.0,22.25,0.0, 
59990.0,22.0,0.0, 
60241.0,22.0,0.0, 
60492.0,22.5,0.0, 
60743.0,22.25,0.0, 
60994.0,22.25,0.0, 
61245.0,22.0,0.0, 
61496.0,22.25,0.0, 
61747.0,21.75,0.0, 
61998.0,22.25,0.0, 
62249.0,21.75,0.0, 
62500.0,22.5,0.0, 
62751.0,22.25,0.0, 
63002.0,22.25,0.0, 
63253.0,22.0,0.0, 
63504.0,22.25,0.0, 
63755.0,22.25,0.0, 
64006.0,22.25,0.0, 
64257.0,22.0,0.0, 
64508.0,22.25,0.0, 
64759.0,22.25,0.0, 
65010.0,22.25,0.0, 
65261.0,22.25,0.0, 
65512.0,22.25,0.0, 
65763.0,22.5,0.0, 
66014.0,22.25,0.0, 
66265.0,22.25,0.0, 
66516.0,22.0,0.0, 
66767.0,22.25,0.0, 
67018.0,22.25,0.0, 
67269.0,22.25,0.0, 
67520.0,22.0,0.0, 
67771.0,22.0,0.0, 
68022.0,22.25,0.0, 
68273.0,22.25,0.0, 
68524.0,22.0,0.0, 
68775.0,22.5,0.0, 
69026.0,22.5,0.0, 
69277.0,22.25,0.0, 
69528.0,22.5,0.0, 
69779.0,22.25,0.0, 
70030.0,22.25,0.0, 
70281.0,22.25,0.0, 
70532.0,22.5,0.0, 
70784.0,22.5,0.0, 
71035.0,22.5,0.0, 
71286.0,22.25,0.0, 
71537.0,22.75,0.0, 
71788.0,22.0,0.0, 
72039.0,22.0,0.0, 
72290.0,22.25,0.0, 
72541.0,22.25,0.0, 
72792.0,22.25,0.0, 
73043.0,22.0,0.0, 
73294.0,22.25,0.0, 
73545.0,22.5,0.0, 
73796.0,22.25,0.0, 
74047.0,22.25,0.0, 
74298.0,21.5,0.0, 
74549.0,22.25,0.0, 
74800.0,22.5,0.0, 
75051.0,22.25,0.0, 
75302.0,22.5,0.0, 
75553.0,22.5,0.0, 
75804.0,22.25,0.0, 
76055.0,22.0,0.0, 
76306.0,22.5,0.0, 
76557.0,21.75,0.0, 
76808.0,22.25,0.0, 
77059.0,22.25,0.0, 
77310.0,22.25,0.0, 
77561.0,21.75,0.0, 
77812.0,22.0,0.0, 
78063.0,22.25,0.0, 
78314.0,21.75,0.0, 
78565.0,22.25,0.0, 
78816.0,21.75,0.0, 
79067.0,22.25,0.0, 
79318.0,22.5,0.0, 
79569.0,22.25,0.0, 
79820.0,22.0,0.0, 
80071.0,22.0,0.0, 
80322.0,22.75,0.0, 
80573.0,22.75,0.0, 
80824.0,22.0,0.0, 
81075.0,22.0,0.0, 
81326.0,22.25,0.0, 
81577.0,21.75,0.0, 
81828.0,22.0,0.0, 
82079.0,22.25,0.0, 
82330.0,22.0,0.0, 
82581.0,22.25,0.0, 
82832.0,22.25,0.0, 
83083.0,22.25,0.0, 
83334.0,21.75,0.0, 
83585.0,22.5,0.0, 
83836.0,22.0,0.0, 
84087.0,22.0,0.0, 
84338.0,22.25,0.0, 
84589.0,22.5,0.0, 
84840.0,22.5,0.0, 
85091.0,22.25,0.0, 
85342.0,22.5,0.0, 
85593.0,22.25,0.0, 
85844.0,22.25,0.0, 
86095.0,22.25,0.0, 
86346.0,22.25,0.0, 
86597.0,22.5,0.0, 
86848.0,22.75,0.0, 
87099.0,22.75,0.0, 
87350.0,22.25,0.0, 
87601.0,22.25,0.0, 
87852.0,22.0,0.0, 
88103.0,22.25,0.0, 
88354.0,22.5,0.0, 
88605.0,22.5,0.0, 
88856.0,21.5,0.0, 
89107.0,22.25,0.0, 
89358.0,22.25,0.0, 
89609.0,21.75,0.0, 
89860.0,22.5,0.0, 
90112.0,22.0,0.0, 
90363.0,22.5,0.0, 
90614.0,22.5,0.0, 
90865.0,22.75,0.0, 
91116.0,22.0,0.0, 
91367.0,22.5,0.0, 
91618.0,22.0,0.0, 
91869.0,22.25,0.0, 
92120.0,22.25,0.0, 
92371.0,22.25,0.0, 
92622.0,22.25,0.0, 
92873.0,22.5,0.0, 
93124.0,22.25,0.0, 
93375.0,22.5,0.0, 
93626.0,22.25,0.0, 
93877.0,22.0,0.0, 
94128.0,22.25,0.0, 
94379.0,22.0,0.0, 
94630.0,22.25,0.0, 
94881.0,22.0,0.0, 
95132.0,22.25,0.0, 
95383.0,22.0,0.0, 
95634.0,22.25,0.0, 
95885.0,22.0,0.0, 
96136.0,22.75,0.0, 
96387.0,22.25,0.0, 
96638.0,22.25,0.0, 
96889.0,22.25,0.0, 
97140.0,22.25,0.0, 
97391.0,22.5,0.0, 
97642.0,21.75,0.0, 
97893.0,22.25,0.0, 
98144.0,22.75,0.0, 
98395.0,21.75,0.0, 
98646.0,22.75,0.0, 
98897.0,22.25,0.0, 
99148.0,22.75,0.0, 
99399.0,22.25,0.0, 
99650.0,22.25,0.0, 
99901.0,22.5,0.0, 
100152.0,22.25,0.0, 
100403.0,22.5,0.0, 
100654.0,22.5,0.0, 
100905.0,22.25,0.0, 
101156.0,22.25,0.0, 
101407.0,22.25,0.0, 
101658.0,22.5,0.0, 
101909.0,22.25,0.0, 
102160.0,22.25,0.0, 
102411.0,22.0,0.0, 
102662.0,22.0,0.0, 
102913.0,21.5,0.0, 
103164.0,22.0,0.0, 
103415.0,22.5,0.0, 
103666.0,22.0,0.0, 
103917.0,22.75,0.0, 
104168.0,21.75,0.0, 
104419.0,21.75,0.0, 
104670.0,22.25,0.0, 
104921.0,21.75,0.0, 
105172.0,22.0,0.0, 
105423.0,22.75,0.0, 
105674.0,22.5,0.0, 
105925.0,22.25,0.0, 
106176.0,22.5,0.0, 
106427.0,22.25,0.0, 
106678.0,22.25,0.0, 
106929.0,22.5,0.0, 
107180.0,22.75,0.0, 
107431.0,22.5,0.0, 
107682.0,22.0,0.0, 
107933.0,22.5,0.0, 
108184.0,22.25,0.0, 
108435.0,22.25,0.0, 
108686.0,22.25,0.0, 
108937.0,22.25,0.0, 
109188.0,21.75,0.0, 
109440.0,22.0,0.0, 
109691.0,22.0,0.0, 
109942.0,22.0,0.0, 
110193.0,22.5,0.0, 
110444.0,22.5,0.0, 
110695.0,22.0,0.0, 
110946.0,22.25,0.0, 
111197.0,22.25,0.0, 
111448.0,22.75,0.0, 
111699.0,22.25,0.0, 
111950.0,22.25,0.0, 
112201.0,22.5,0.0, 
112452.0,22.5,0.0, 
112703.0,22.0,0.0, 
112954.0,22.75,0.0, 
113205.0,22.0,0.0, 
113456.0,22.5,0.0, 
113707.0,22.0,0.0, 
113958.0,22.25,0.0, 
114209.0,22.25,0.0, 
114460.0,22.25,0.0, 
114711.0,22.25,0.0, 
114962.0,22.25,0.0, 
115213.0,22.0,0.0, 
115464.0,22.25,0.0, 
115715.0,21.75,0.0, 
115966.0,22.25,0.0, 
116217.0,22.25,0.0, 
116468.0,22.0,0.0, 
116719.0,22.5,0.0, 
116970.0,22.5,0.0, 
117221.0,22.0,0.0, 
117472.0,22.0,0.0, 
117723.0,22.0,0.0, 
117974.0,22.25,0.0, 
118225.0,22.25,0.0, 
118476.0,21.75,0.0, 
118727.0,22.75,0.0, 
118978.0,22.25,0.0, 
119229.0,22.5,0.0, 
119480.0,22.5,0.0, 
119731.0,22.5,0.0, 
119982.0,22.0,0.0, 
120233.0,22.25,0.0, 
120484.0,22.25,0.0, 
120735.0,22.0,0.0, 
120986.0,22.25,0.0, 
121237.0,22.5,0.0, 
121488.0,21.5,0.0, 
121739.0,22.25,0.0, 
121990.0,21.75,0.0, 
122241.0,22.5,0.0, 
122492.0,22.0,0.0, 
122743.0,22.25,0.0, 
122994.0,22.25,0.0, 
123245.0,22.5,0.0, 
123496.0,22.5,0.0, 
123747.0,22.25,0.0, 
123998.0,22.5,0.0, 
124249.0,22.25,0.0, 
124500.0,22.5,0.0, 
124751.0,22.25,0.0, 
125002.0,22.25,0.0, 
125253.0,22.25,0.0, 
125504.0,22.5,0.0, 
125755.0,22.5,0.0, 
126006.0,22.0,0.0, 
126257.0,22.25,0.0, 
126508.0,22.5,0.0, 
126759.0,22.25,0.0, 
127010.0,22.25,0.0, 
127261.0,22.5,0.0, 
127512.0,22.25,0.0, 
127763.0,22.25,0.0, 
128014.0,22.0,0.0, 
128265.0,22.25,0.0, 
128516.0,22.25,0.0, 
128768.0,22.25,0.0, 
129019.0,22.5,0.0, 
129270.0,22.5,255.0, 
129521.0,22.5,255.0, 
129772.0,22.25,255.0, 
130023.0,22.25,255.0, 
130274.0,22.75,255.0, 
130525.0,22.25,255.0, 
130776.0,22.25,255.0, 
131027.0,22.25,255.0, 
131278.0,22.25,255.0, 
131529.0,22.5,255.0, 
131780.0,22.75,255.0, 
132031.0,22.25,255.0, 
132282.0,22.5,255.0, 
132533.0,22.5,255.0, 
132784.0,22.5,255.0, 
133035.0,22.25,255.0, 
133286.0,22.25,255.0, 
133537.0,22.5,255.0, 
133788.0,22.75,255.0, 
134039.0,22.5,255.0, 
134290.0,22.5,255.0, 
134541.0,22.75,255.0, 
134792.0,22.5,255.0, 
135043.0,22.25,255.0, 
135294.0,23.0,255.0, 
135545.0,22.25,255.0, 
135796.0,22.75,255.0, 
136047.0,23.0,255.0, 
136298.0,23.0,255.0, 
136549.0,23.25,255.0, 
136800.0,23.0,255.0, 
137051.0,23.25,255.0, 
137302.0,23.25,255.0, 
137553.0,23.25,255.0, 
137804.0,23.75,255.0, 
138055.0,23.75,255.0, 
138306.0,23.5,255.0, 
138557.0,24.25,255.0, 
138808.0,24.25,255.0, 
139059.0,24.5,255.0, 
139310.0,24.25,255.0, 
139561.0,24.75,255.0, 
139812.0,24.5,255.0, 
140063.0,25.0,255.0, 
140314.0,25.0,255.0, 
140565.0,25.75,255.0, 
140816.0,25.75,255.0, 
141067.0,25.75,255.0, 
141318.0,25.75,255.0, 
141569.0,26.5,255.0, 
141820.0,26.75,255.0, 
142071.0,27.0,255.0, 
142322.0,27.0,255.0, 
142573.0,27.25,255.0, 
142824.0,27.25,255.0, 
143075.0,28.0,255.0, 
143326.0,28.25,255.0, 
143577.0,28.5,255.0, 
143828.0,28.5,255.0, 
144079.0,28.5,255.0, 
144330.0,29.25,255.0, 
144581.0,29.5,255.0, 
144832.0,29.75,255.0, 
145083.0,30.0,255.0, 
145334.0,30.75,255.0, 
145585.0,30.75,255.0, 
145836.0,31.0,255.0, 
146087.0,31.25,255.0, 
146338.0,31.75,255.0, 
146589.0,31.75,255.0, 
146840.0,33.0,255.0, 
147091.0,32.75,255.0, 
147342.0,33.25,255.0, 
147593.0,34.0,255.0, 
147844.0,33.75,255.0, 
148096.0,34.25,255.0, 
148347.0,35.0,255.0, 
148598.0,34.75,255.0, 
148849.0,35.5,255.0, 
149100.0,36.0,255.0, 
149351.0,36.0,255.0, 
149602.0,36.75,255.0, 
149853.0,37.0,255.0, 
150104.0,37.5,255.0, 
150355.0,38.0,255.0, 
150606.0,38.25,255.0, 
150857.0,38.75,255.0, 
151108.0,39.0,255.0, 
151359.0,39.75,255.0, 
151610.0,40.0,255.0, 
151861.0,40.5,255.0, 
152112.0,41.0,255.0, 
152363.0,41.25,255.0, 
152614.0,41.5,255.0, 
152865.0,42.0,255.0, 
153116.0,42.5,255.0, 
153367.0,43.0,255.0, 
153618.0,43.25,255.0, 
153869.0,44.0,255.0, 
154120.0,44.5,255.0, 
154371.0,45.25,255.0, 
154622.0,45.25,255.0, 
154873.0,46.25,255.0, 
155124.0,46.5,255.0, 
155375.0,46.75,255.0, 
155626.0,47.0,255.0, 
155877.0,48.0,255.0, 
156128.0,48.25,255.0, 
156379.0,48.5,255.0, 
156630.0,49.25,255.0, 
156881.0,49.75,255.0, 
157132.0,50.25,255.0, 
157383.0,50.75,255.0, 
157634.0,51.25,255.0, 
157885.0,51.5,255.0, 
158136.0,52.0,255.0, 
158387.0,52.5,255.0, 
158638.0,53.0,255.0, 
158889.0,53.5,255.0, 
159140.0,54.0,255.0, 
159391.0,54.75,255.0, 
159642.0,54.75,255.0, 
159893.0,55.5,255.0, 
160144.0,55.75,255.0, 
160395.0,56.75,255.0, 
160646.0,56.25,255.0, 
160897.0,57.75,255.0, 
161148.0,58.25,255.0, 
161399.0,59.0,255.0, 
161650.0,59.5,255.0, 
161901.0,59.25,255.0, 
162152.0,60.5,255.0, 
162403.0,60.5,255.0, 
162654.0,60.75,255.0, 
162905.0,61.25,255.0, 
163156.0,61.5,255.0, 
163407.0,62.5,255.0, 
163658.0,63.0,255.0, 
163909.0,63.5,255.0, 
164160.0,64.5,255.0, 
164411.0,65.0,255.0, 
164662.0,65.25,255.0, 
164913.0,65.5,255.0, 
165164.0,66.25,255.0, 
165415.0,66.5,255.0, 
165666.0,67.5,255.0, 
165917.0,67.75,255.0, 
166168.0,68.25,255.0, 
166419.0,69.0,255.0, 
166670.0,69.0,255.0, 
166921.0,69.75,255.0, 
167172.0,70.0,255.0, 
167424.0,71.0,255.0, 
167675.0,71.25,255.0, 
167926.0,71.75,255.0, 
168177.0,72.5,255.0, 
168428.0,72.75,255.0, 
168679.0,73.75,255.0, 
168930.0,73.75,255.0, 
169181.0,74.25,255.0, 
169432.0,74.5,255.0, 
169683.0,75.75,255.0, 
169934.0,76.0,255.0, 
170185.0,76.0,255.0, 
170436.0,77.0,255.0, 
170687.0,77.75,255.0, 
170938.0,78.25,255.0, 
171189.0,78.25,255.0, 
171440.0,78.75,255.0, 
171691.0,79.75,255.0, 
171942.0,79.75,255.0, 
172193.0,80.5,255.0, 
172444.0,81.0,255.0, 
172695.0,81.75,255.0, 
172946.0,82.0,255.0, 
173197.0,82.5,255.0, 
173448.0,83.0,255.0, 
173699.0,83.75,255.0, 
173950.0,84.25,255.0, 
174201.0,84.25,255.0, 
174452.0,85.0,255.0, 
174703.0,86.0,255.0, 
174954.0,85.75,255.0, 
175205.0,86.75,255.0, 
175456.0,87.0,255.0, 
175707.0,87.75,255.0, 
175958.0,88.0,255.0, 
176209.0,89.25,255.0, 
176460.0,89.0,255.0, 
176711.0,89.5,255.0, 
176962.0,89.75,255.0, 
177213.0,90.75,255.0, 
177464.0,91.25,255.0, 
177715.0,91.5,255.0, 
177966.0,92.0,255.0, 
178217.0,92.25,255.0, 
178468.0,93.25,255.0, 
178719.0,93.5,255.0, 
178970.0,93.75,255.0, 
179221.0,94.75,255.0, 
179472.0,95.0,255.0, 
179723.0,96.0,255.0, 
179974.0,96.0,255.0, 
180225.0,96.5,255.0, 
180476.0,97.25,255.0, 
180727.0,97.5,255.0, 
180978.0,97.75,255.0, 
181229.0,98.5,255.0, 
181480.0,99.0,255.0, 
181731.0,99.25,255.0, 
181982.0,100.0,255.0, 
182233.0,100.5,255.0, 
182484.0,101.0,255.0, 
182735.0,101.0,255.0, 
182986.0,102.25,255.0, 
183237.0,102.25,255.0, 
183488.0,102.5,255.0, 
183739.0,103.5,255.0, 
183990.0,104.0,255.0, 
184241.0,104.25,255.0, 
184492.0,104.75,255.0, 
184743.0,105.25,255.0, 
184994.0,105.75,255.0, 
185245.0,106.0,255.0, 
185496.0,106.5,255.0, 
185747.0,107.25,255.0, 
185998.0,107.5,255.0, 
186249.0,108.0,255.0, 
186500.0,108.25,255.0, 
186752.0,109.25,255.0, 
187003.0,109.25,255.0, 
187254.0,110.25,255.0, 
187505.0,110.5,255.0, 
187756.0,111.0,255.0, 
188007.0,111.5,255.0, 
188258.0,111.75,255.0, 
188509.0,112.5,255.0, 
188760.0,112.75,255.0, 
189011.0,113.0,255.0, 
189262.0,113.5,255.0, 
189513.0,114.25,255.0, 
189764.0,114.25,255.0, 
190015.0,115.0,255.0, 
190266.0,115.25,255.0, 
190517.0,116.0,255.0, 
190768.0,116.25,255.0, 
191019.0,116.5,255.0, 
191270.0,117.5,255.0, 
191521.0,117.75,255.0, 
191772.0,118.0,255.0, 
192023.0,118.5,255.0, 
192274.0,119.0,255.0, 
192525.0,120.0,255.0, 
192776.0,120.0,255.0, 
193027.0,120.75,255.0, 
193278.0,121.0,255.0, 
193529.0,121.5,255.0, 
193780.0,122.25,255.0, 
194031.0,122.0,255.0, 
194282.0,122.75,255.0, 
194533.0,123.25,255.0, 
194784.0,123.5,255.0, 
195035.0,123.5,255.0, 
195286.0,125.0,255.0, 
195537.0,125.0,255.0, 
195788.0,125.5,255.0, 
196039.0,126.0,255.0, 
196290.0,126.5,255.0, 
196541.0,126.75,255.0, 
196792.0,126.5,255.0, 
197043.0,127.75,255.0, 
197294.0,128.0,255.0, 
197545.0,128.75,255.0, 
197796.0,129.25,255.0, 
198047.0,129.75,255.0, 
198298.0,129.75,255.0, 
198549.0,130.25,255.0, 
198800.0,131.0,255.0, 
199051.0,131.25,255.0, 
199302.0,131.25,255.0, 
199553.0,132.25,255.0, 
199804.0,132.75,255.0, 
200055.0,132.75,255.0, 
200306.0,133.75,255.0, 
200557.0,133.75,255.0, 
200808.0,134.5,255.0, 
201059.0,134.75,255.0, 
201310.0,135.0,255.0, 
201561.0,135.5,255.0, 
201812.0,136.25,255.0, 
202063.0,136.25,255.0, 
202314.0,137.0,255.0, 
202565.0,137.25,255.0, 
202816.0,137.75,255.0, 
203067.0,138.5,255.0, 
203318.0,138.25,255.0, 
203569.0,138.75,255.0, 
203820.0,139.75,255.0, 
204071.0,140.0,255.0, 
204322.0,140.5,255.0, 
204573.0,141.25,255.0, 
204824.0,141.5,255.0, 
205075.0,141.75,255.0, 
205326.0,142.5,255.0, 
205577.0,142.5,255.0, 
205828.0,143.0,255.0, 
206080.0,143.75,255.0, 
206331.0,144.25,255.0, 
206582.0,144.5,255.0, 
206833.0,144.75,255.0, 
207084.0,145.5,255.0, 
207335.0,145.25,255.0, 
207586.0,146.0,255.0, 
207837.0,145.75,255.0, 
208088.0,146.25,255.0, 
208339.0,147.25,255.0, 
208590.0,148.0,255.0, 
208841.0,148.0,255.0, 
209092.0,148.5,255.0, 
209343.0,148.75,255.0, 
209594.0,148.75,255.0, 
209845.0,150.0,255.0, 
210096.0,150.25,255.0, 
210347.0,151.0,255.0, 
210598.0,150.5,255.0, 
210849.0,151.5,255.0, 
211100.0,151.75,255.0, 
211351.0,152.5,255.0, 
211602.0,152.75,255.0, 
211853.0,153.0,255.0, 
212104.0,154.25,255.0, 
212355.0,154.0,255.0, 
212606.0,154.25,255.0, 
212857.0,154.5,255.0, 
213108.0,155.25,255.0, 
213359.0,155.75,255.0, 
213610.0,156.0,255.0, 
213861.0,156.5,255.0, 
214112.0,157.0,255.0, 
214363.0,157.25,255.0, 
214614.0,158.0,255.0, 
214865.0,158.25,255.0, 
215116.0,158.5,255.0, 
215367.0,159.25,255.0, 
215618.0,159.25,255.0, 
215869.0,159.25,255.0, 
216120.0,160.0,255.0, 
216371.0,160.25,255.0, 
216622.0,161.25,255.0, 
216873.0,161.5,255.0, 
217124.0,162.25,255.0, 
217375.0,162.25,255.0, 
217626.0,162.75,255.0, 
217877.0,163.25,255.0, 
218128.0,163.5,255.0, 
218379.0,164.0,255.0, 
218630.0,164.25,255.0, 
218881.0,164.75,255.0, 
219132.0,165.25,255.0, 
219383.0,165.75,255.0, 
219634.0,166.0,255.0, 
219885.0,166.5,255.0, 
220136.0,166.75,255.0, 
220387.0,167.5,255.0, 
220638.0,167.5,255.0, 
220889.0,168.0,255.0, 
221140.0,168.75,255.0, 
221391.0,169.25,255.0, 
221642.0,169.25,255.0, 
221893.0,169.75,255.0, 
222144.0,170.25,255.0, 
222395.0,170.5,255.0, 
222646.0,171.0,255.0, 
222897.0,171.5,255.0, 
223148.0,171.5,255.0, 
223399.0,172.5,255.0, 
223650.0,172.5,255.0, 
223901.0,172.75,255.0, 
224152.0,173.0,255.0, 
224403.0,173.5,255.0, 
224654.0,174.25,255.0, 
224905.0,175.0,255.0, 
225156.0,175.25,255.0, 
225408.0,175.25,255.0, 
225659.0,175.75,255.0, 
225910.0,175.75,255.0, 
226161.0,176.25,255.0, 
226412.0,177.0,255.0, 
226663.0,177.25,255.0, 
226914.0,177.5,255.0, 
227165.0,178.25,255.0, 
227416.0,178.75,255.0, 
227667.0,179.25,255.0, 
227918.0,179.0,255.0, 
228169.0,180.0,255.0, 
228420.0,180.5,255.0, 
228671.0,180.5,255.0, 
228922.0,181.25,255.0, 
229173.0,181.75,255.0, 
229424.0,182.0,255.0, 
229675.0,182.5,255.0, 
229926.0,182.5,255.0, 
230177.0,182.75,255.0, 
230428.0,183.5,255.0, 
230679.0,184.0,255.0, 
230930.0,184.25,255.0, 
231181.0,184.75,255.0, 
231432.0,185.0,255.0, 
231683.0,185.5,255.0, 
231934.0,186.25,255.0, 
232185.0,186.25,255.0, 
232436.0,186.75,255.0, 
232687.0,187.25,255.0, 
232938.0,187.5,255.0, 
233189.0,188.0,255.0, 
233440.0,188.5,255.0, 
233691.0,189.25,255.0, 
233942.0,189.25,255.0, 
